,date,Province_State,Confirmed,Deaths,Recovered,Active
2256,2020-04-20,Alabama,5079,163.0,0.0,4916.0
2257,2020-04-20,Alaska,321,9.0,0.0,312.0
2258,2020-04-20,Arizona,5068,191.0,0.0,4877.0
2259,2020-04-20,Arkansas,1973,41.0,0.0,1932.0
2260,2020-04-20,California,33686,1225.0,0.0,32461.0
2261,2020-04-20,Colorado,9730,420.0,0.0,9310.0
2262,2020-04-20,Connecticut,19815,1331.0,0.0,18484.0
2263,2020-04-20,Delaware,2745,72.0,0.0,2673.0
2264,2020-04-20,District of Columbia,2927,105.0,0.0,2822.0
2265,2020-04-20,Florida,27059,822.0,0.0,26237.0
2266,2020-04-20,Georgia,19407,775.0,0.0,18632.0
2267,2020-04-20,Grand Princess,103,0.0,0.0,103.0
2268,2020-04-20,Guam,136,5.0,0.0,131.0
2269,2020-04-20,Hawaii,584,10.0,0.0,574.0
2270,2020-04-20,Idaho,1672,45.0,0.0,1627.0
2271,2020-04-20,Illinois,31513,1349.0,0.0,30164.0
2272,2020-04-20,Indiana,11688,577.0,0.0,11111.0
2273,2020-04-20,Iowa,3159,79.0,0.0,3080.0
2274,2020-04-20,Kansas,2048,102.0,0.0,1946.0
2275,2020-04-20,Kentucky,3050,154.0,0.0,2896.0
2276,2020-04-20,Louisiana,24523,1328.0,0.0,23195.0
2277,2020-04-20,Maine,875,35.0,0.0,840.0
2278,2020-04-20,Maryland,13684,582.0,0.0,13102.0
2279,2020-04-20,Massachusetts,38077,1706.0,0.0,36371.0
2280,2020-04-20,Michigan,32000,2468.0,0.0,29532.0
2281,2020-04-20,Minnesota,2470,143.0,0.0,2327.0
2282,2020-04-20,Mississippi,4512,169.0,0.0,4343.0
2283,2020-04-20,Missouri,5890,200.0,0.0,5690.0
2284,2020-04-20,Montana,433,10.0,0.0,423.0
2285,2020-04-20,Nebraska,1648,33.0,0.0,1615.0
2286,2020-04-20,Nevada,3830,159.0,0.0,3671.0
2287,2020-04-20,New Hampshire,1447,42.0,0.0,1405.0
2288,2020-04-20,New Jersey,88722,4496.0,0.0,84226.0
2289,2020-04-20,New Mexico,1971,58.0,0.0,1913.0
2290,2020-04-20,New York,253060,18611.0,0.0,234449.0
2291,2020-04-20,North Carolina,6895,218.0,0.0,6677.0
2292,2020-04-20,North Dakota,627,9.0,0.0,618.0
2293,2020-04-20,Northern Mariana Islands,14,2.0,0.0,12.0
2294,2020-04-20,Ohio,12919,509.0,0.0,12410.0
2295,2020-04-20,Oklahoma,2680,143.0,0.0,2537.0
2296,2020-04-20,Oregon,1957,75.0,0.0,1882.0
2297,2020-04-20,Pennsylvania,33914,1348.0,0.0,32566.0
2298,2020-04-20,Puerto Rico,1252,63.0,0.0,1189.0
2299,2020-04-20,Recovered,0,0.0,72329.0,-72329.0
2300,2020-04-20,Rhode Island,5090,155.0,0.0,4935.0
2301,2020-04-20,South Carolina,4446,123.0,0.0,4323.0
2302,2020-04-20,South Dakota,1685,7.0,0.0,1678.0
2303,2020-04-20,Tennessee,7238,152.0,0.0,7086.0
2304,2020-04-20,Texas,19751,507.0,0.0,19244.0
2305,2020-04-20,Utah,3213,28.0,0.0,3185.0
2306,2020-04-20,Vermont,816,38.0,0.0,778.0
2307,2020-04-20,Virgin Islands,53,3.0,0.0,50.0
2308,2020-04-20,Virginia,8990,300.0,0.0,8690.0
2309,2020-04-20,Washington,12114,643.0,0.0,11471.0
2310,2020-04-20,West Virginia,902,24.0,0.0,878.0
2311,2020-04-20,Wisconsin,4499,230.0,0.0,4269.0
2312,2020-04-20,Wyoming,317,2.0,0.0,315.0
2313,2020-04-21,Alabama,5317,183.0,0.0,5134.0
2314,2020-04-21,Alaska,329,9.0,0.0,320.0
2315,2020-04-21,Arizona,5256,208.0,0.0,5048.0
2316,2020-04-21,Arkansas,1990,42.0,0.0,1948.0
2317,2020-04-21,California,35465,1282.0,0.0,34183.0
2318,2020-04-21,Colorado,10473,483.0,0.0,9990.0
2319,2020-04-21,Connecticut,20360,1423.0,0.0,18937.0
2320,2020-04-21,Delaware,2931,82.0,0.0,2849.0
2321,2020-04-21,District of Columbia,3098,112.0,0.0,2986.0
2322,2020-04-21,Florida,27869,867.0,0.0,27002.0
2323,2020-04-21,Georgia,19881,798.0,0.0,19083.0
2324,2020-04-21,Grand Princess,103,0.0,0.0,103.0
2325,2020-04-21,Guam,136,5.0,0.0,131.0
2326,2020-04-21,Hawaii,586,10.0,0.0,576.0
2327,2020-04-21,Idaho,1736,48.0,0.0,1688.0
2328,2020-04-21,Illinois,33059,1468.0,0.0,31591.0
2329,2020-04-21,Indiana,12097,635.0,0.0,11462.0
2330,2020-04-21,Iowa,3641,83.0,0.0,3558.0
2331,2020-04-21,Kansas,2164,109.0,0.0,2055.0
2332,2020-04-21,Kentucky,3204,171.0,0.0,3033.0
2333,2020-04-21,Louisiana,24854,1405.0,0.0,23449.0
2334,2020-04-21,Maine,888,36.0,0.0,852.0
2335,2020-04-21,Maryland,14193,652.0,0.0,13541.0
2336,2020-04-21,Massachusetts,41199,1961.0,0.0,39238.0
2337,2020-04-21,Michigan,32667,2575.0,0.0,30092.0
2338,2020-04-21,Minnesota,2567,160.0,0.0,2407.0
2339,2020-04-21,Mississippi,4716,183.0,0.0,4533.0
2340,2020-04-21,Missouri,6066,224.0,0.0,5842.0
2341,2020-04-21,Montana,437,12.0,0.0,425.0
2342,2020-04-21,Nebraska,1685,33.0,0.0,1652.0
2343,2020-04-21,Nevada,3937,163.0,0.0,3774.0
2344,2020-04-21,New Hampshire,1490,42.0,0.0,1448.0
2345,2020-04-21,New Jersey,92387,4753.0,0.0,87634.0
2346,2020-04-21,New Mexico,1971,58.0,0.0,1913.0
2347,2020-04-21,New York,258361,19104.0,0.0,239257.0
2348,2020-04-21,North Carolina,7134,245.0,0.0,6889.0
2349,2020-04-21,North Dakota,644,13.0,0.0,631.0
2350,2020-04-21,Northern Mariana Islands,14,2.0,0.0,12.0
2351,2020-04-21,Ohio,13725,557.0,0.0,13168.0
2352,2020-04-21,Oklahoma,2807,164.0,0.0,2643.0
2353,2020-04-21,Oregon,2004,78.0,0.0,1926.0
2354,2020-04-21,Pennsylvania,35249,1614.0,0.0,33635.0
2355,2020-04-21,Puerto Rico,1298,64.0,0.0,1234.0
2356,2020-04-21,Recovered,0,0.0,75204.0,-75204.0
2357,2020-04-21,Rhode Island,5500,171.0,0.0,5329.0
2358,2020-04-21,South Carolina,4439,124.0,0.0,4315.0
2359,2020-04-21,South Dakota,1755,8.0,0.0,1747.0
2360,2020-04-21,Tennessee,7394,157.0,0.0,7237.0
2361,2020-04-21,Texas,20574,533.0,0.0,20041.0
2362,2020-04-21,Utah,3297,32.0,0.0,3265.0
2363,2020-04-21,Vermont,818,40.0,0.0,778.0
2364,2020-04-21,Virgin Islands,53,3.0,0.0,50.0
2365,2020-04-21,Virginia,9630,324.0,0.0,9306.0
2366,2020-04-21,Washington,12392,664.0,0.0,11728.0
2367,2020-04-21,West Virginia,908,26.0,0.0,882.0
2368,2020-04-21,Wisconsin,4625,244.0,0.0,4381.0
2369,2020-04-21,Wyoming,443,2.0,0.0,441.0
2370,2020-04-22,Alabama,5593,196.0,0.0,5397.0
2371,2020-04-22,Alaska,335,9.0,0.0,326.0
2372,2020-04-22,Arizona,5473,231.0,0.0,5242.0
2373,2020-04-22,Arkansas,2276,42.0,0.0,2234.0
2374,2020-04-22,California,37344,1421.0,0.0,35923.0
2375,2020-04-22,Colorado,10891,506.0,0.0,10385.0
2376,2020-04-22,Connecticut,22469,1544.0,0.0,20925.0
2377,2020-04-22,Delaware,3200,89.0,0.0,3111.0
2378,2020-04-22,District of Columbia,3206,127.0,0.0,3079.0
2379,2020-04-22,Florida,28309,893.0,0.0,27416.0
2380,2020-04-22,Georgia,21214,848.0,0.0,20366.0
2381,2020-04-22,Grand Princess,103,0.0,0.0,103.0
2382,2020-04-22,Guam,136,5.0,0.0,131.0
2383,2020-04-22,Hawaii,592,12.0,0.0,580.0
2384,2020-04-22,Idaho,1766,51.0,0.0,1715.0
2385,2020-04-22,Illinois,35107,1565.0,0.0,33542.0
2386,2020-04-22,Indiana,12438,666.0,0.0,11772.0
2387,2020-04-22,Iowa,3748,90.0,0.0,3658.0
2388,2020-04-22,Kansas,2331,112.0,0.0,2219.0
2389,2020-04-22,Kentucky,3378,185.0,0.0,3193.0
2390,2020-04-22,Louisiana,25258,1473.0,0.0,23785.0
2391,2020-04-22,Maine,907,39.0,0.0,868.0
2392,2020-04-22,Maryland,14775,698.0,0.0,14077.0
2393,2020-04-22,Massachusetts,42944,2182.0,0.0,40762.0
2394,2020-04-22,Michigan,33966,2813.0,0.0,31153.0
2395,2020-04-22,Minnesota,2722,179.0,0.0,2543.0
2396,2020-04-22,Mississippi,4894,193.0,0.0,4701.0
2397,2020-04-22,Missouri,6277,238.0,0.0,6039.0
2398,2020-04-22,Montana,439,14.0,0.0,425.0
2399,2020-04-22,Nebraska,1813,38.0,0.0,1775.0
2400,2020-04-22,Nevada,4081,172.0,0.0,3909.0
2401,2020-04-22,New Hampshire,1588,48.0,0.0,1540.0
2402,2020-04-22,New Jersey,95914,5150.0,0.0,90764.0
2403,2020-04-22,New Mexico,2210,71.0,0.0,2139.0
2404,2020-04-22,New York,263292,19413.0,0.0,243879.0
2405,2020-04-22,North Carolina,7495,265.0,0.0,7230.0
2406,2020-04-22,North Dakota,679,14.0,0.0,665.0
2407,2020-04-22,Northern Mariana Islands,14,2.0,0.0,12.0
2408,2020-04-22,Ohio,14117,610.0,0.0,13507.0
2409,2020-04-22,Oklahoma,2894,170.0,0.0,2724.0
2410,2020-04-22,Oregon,2059,78.0,0.0,1981.0
2411,2020-04-22,Pennsylvania,36082,1673.0,0.0,34409.0
2412,2020-04-22,Puerto Rico,1252,63.0,0.0,1189.0
2413,2020-04-22,Recovered,0,0.0,77366.0,-77366.0
2414,2020-04-22,Rhode Island,5841,181.0,0.0,5660.0
2415,2020-04-22,South Carolina,4761,140.0,0.0,4621.0
2416,2020-04-22,South Dakota,1858,9.0,0.0,1849.0
2417,2020-04-22,Tennessee,7394,157.0,0.0,7237.0
2418,2020-04-22,Texas,21321,556.0,0.0,20765.0
2419,2020-04-22,Utah,3445,32.0,0.0,3413.0
2420,2020-04-22,Vermont,823,40.0,0.0,783.0
2421,2020-04-22,Virgin Islands,54,3.0,0.0,51.0
2422,2020-04-22,Virginia,10266,349.0,0.0,9917.0
2423,2020-04-22,Washington,12596,686.0,0.0,11910.0
2424,2020-04-22,West Virginia,939,27.0,0.0,912.0
2425,2020-04-22,Wisconsin,4845,248.0,0.0,4597.0
2426,2020-04-22,Wyoming,447,6.0,0.0,441.0
2427,2020-04-23,Alabama,5832,202.0,0.0,5630.0
2428,2020-04-23,Alaska,337,9.0,0.0,328.0
2429,2020-04-23,Arizona,5772,249.0,0.0,5523.0
2430,2020-04-23,Arkansas,2599,45.0,0.0,2554.0
2431,2020-04-23,California,39561,1533.0,0.0,38028.0
2432,2020-04-23,Colorado,11278,552.0,0.0,10726.0
2433,2020-04-23,Connecticut,23100,1639.0,0.0,21461.0
2434,2020-04-23,Delaware,3308,92.0,0.0,3216.0
2435,2020-04-23,District of Columbia,3361,139.0,0.0,3222.0
2436,2020-04-23,Florida,29648,987.0,0.0,28661.0
2437,2020-04-23,Georgia,21883,881.0,0.0,21002.0
2438,2020-04-23,Grand Princess,103,3.0,0.0,100.0
2439,2020-04-23,Guam,139,5.0,0.0,134.0
2440,2020-04-23,Hawaii,596,12.0,0.0,584.0
2441,2020-04-23,Idaho,1836,54.0,0.0,1782.0
2442,2020-04-23,Illinois,36937,1688.0,0.0,35249.0
2443,2020-04-23,Indiana,13039,706.0,0.0,12333.0
2444,2020-04-23,Iowa,3924,96.0,0.0,3828.0
2445,2020-04-23,Kansas,2721,113.0,0.0,2608.0
2446,2020-04-23,Kentucky,3479,191.0,0.0,3288.0
2447,2020-04-23,Louisiana,25739,1599.0,0.0,24140.0
2448,2020-04-23,Maine,937,44.0,0.0,893.0
2449,2020-04-23,Maryland,15737,748.0,0.0,14989.0
2450,2020-04-23,Massachusetts,46023,2360.0,0.0,43663.0
2451,2020-04-23,Michigan,35296,2977.0,0.0,32319.0
2452,2020-04-23,Minnesota,2942,200.0,0.0,2742.0
2453,2020-04-23,Mississippi,5153,201.0,0.0,4952.0
2454,2020-04-23,Missouri,6506,252.0,0.0,6254.0
2455,2020-04-23,Montana,442,14.0,0.0,428.0
2456,2020-04-23,Nebraska,2202,47.0,0.0,2155.0
2457,2020-04-23,Nevada,4208,195.0,0.0,4013.0
2458,2020-04-23,New Hampshire,1670,51.0,0.0,1619.0
2459,2020-04-23,New Jersey,100025,5426.0,0.0,94599.0
2460,2020-04-23,New Mexico,2379,78.0,0.0,2301.0
2461,2020-04-23,New York,263460,20973.0,0.0,242487.0
2462,2020-04-23,North Carolina,7820,281.0,0.0,7539.0
2463,2020-04-23,North Dakota,709,15.0,0.0,694.0
2464,2020-04-23,Northern Mariana Islands,14,2.0,0.0,12.0
2465,2020-04-23,Ohio,14694,656.0,0.0,14038.0
2466,2020-04-23,Oklahoma,3017,179.0,0.0,2838.0
2467,2020-04-23,Oregon,2127,83.0,0.0,2044.0
2468,2020-04-23,Pennsylvania,38379,1724.0,0.0,36655.0
2469,2020-04-23,Puerto Rico,1416,69.0,0.0,1347.0
2470,2020-04-23,Recovered,0,0.0,80203.0,-80203.0
2471,2020-04-23,Rhode Island,6256,189.0,0.0,6067.0
2472,2020-04-23,South Carolina,4917,150.0,0.0,4767.0
2473,2020-04-23,South Dakota,1956,9.0,0.0,1947.0
2474,2020-04-23,Tennessee,8266,171.0,0.0,8095.0
2475,2020-04-23,Texas,22650,604.0,0.0,22046.0
2476,2020-04-23,Utah,3612,35.0,0.0,3577.0
2477,2020-04-23,Vermont,825,43.0,0.0,782.0
2478,2020-04-23,Virgin Islands,54,3.0,0.0,51.0
2479,2020-04-23,Virginia,10998,373.0,0.0,10625.0
2480,2020-04-23,Washington,12753,711.0,0.0,12042.0
2481,2020-04-23,West Virginia,981,31.0,0.0,950.0
2482,2020-04-23,Wisconsin,5052,258.0,0.0,4794.0
2483,2020-04-23,Wyoming,453,7.0,0.0,446.0
2484,2020-04-24,Alabama,6026,209.0,0.0,5817.0
2485,2020-04-24,Alaska,339,9.0,0.0,330.0
2486,2020-04-24,Arizona,6045,266.0,0.0,5779.0
2487,2020-04-24,Arkansas,2810,47.0,0.0,2763.0
2488,2020-04-24,California,41355,1621.0,0.0,39734.0
2489,2020-04-24,Colorado,12256,674.0,0.0,11582.0
2490,2020-04-24,Connecticut,23936,1767.0,0.0,22169.0
2491,2020-04-24,Delaware,3442,100.0,0.0,3342.0
2492,2020-04-24,District of Columbia,3528,153.0,0.0,3375.0
2493,2020-04-24,Florida,30533,1046.0,0.0,29487.0
2494,2020-04-24,Georgia,22491,899.0,0.0,21592.0
2495,2020-04-24,Grand Princess,103,3.0,0.0,100.0
2496,2020-04-24,Guam,141,5.0,0.0,136.0
2497,2020-04-24,Hawaii,601,13.0,0.0,588.0
2498,2020-04-24,Idaho,1870,54.0,0.0,1816.0
2499,2020-04-24,Illinois,39658,1795.0,0.0,37863.0
2500,2020-04-24,Indiana,13681,741.0,0.0,12940.0
2501,2020-04-24,Iowa,4445,107.0,0.0,4338.0
2502,2020-04-24,Kansas,2959,118.0,0.0,2841.0
2503,2020-04-24,Kentucky,3779,200.0,0.0,3579.0
2504,2020-04-24,Louisiana,26140,1660.0,0.0,24480.0
2505,2020-04-24,Maine,965,47.0,0.0,918.0
2506,2020-04-24,Maryland,16616,798.0,0.0,15818.0
2507,2020-04-24,Massachusetts,50969,2556.0,0.0,48413.0
2508,2020-04-24,Michigan,36641,3085.0,0.0,33556.0
2509,2020-04-24,Minnesota,3185,221.0,0.0,2964.0
2510,2020-04-24,Mississippi,5434,209.0,0.0,5225.0
2511,2020-04-24,Missouri,6788,272.0,0.0,6516.0
2512,2020-04-24,Montana,444,14.0,0.0,430.0
2513,2020-04-24,Nebraska,2424,50.0,0.0,2374.0
2514,2020-04-24,Nevada,4398,197.0,0.0,4201.0
2515,2020-04-24,New Hampshire,1720,53.0,0.0,1667.0
2516,2020-04-24,New Jersey,102196,5683.0,0.0,96513.0
2517,2020-04-24,New Mexico,2521,84.0,0.0,2437.0
2518,2020-04-24,New York,271590,21411.0,0.0,250179.0
2519,2020-04-24,North Carolina,8290,294.0,0.0,7996.0
2520,2020-04-24,North Dakota,748,15.0,0.0,733.0
2521,2020-04-24,Northern Mariana Islands,14,2.0,0.0,12.0
2522,2020-04-24,Ohio,15169,690.0,0.0,14479.0
2523,2020-04-24,Oklahoma,3121,188.0,0.0,2933.0
2524,2020-04-24,Oregon,2177,86.0,0.0,2091.0
2525,2020-04-24,Pennsylvania,40208,1747.0,0.0,38461.0
2526,2020-04-24,Puerto Rico,1276,77.0,0.0,1199.0
2527,2020-04-24,Recovered,0,0.0,99079.0,-99079.0
2528,2020-04-24,Rhode Island,6699,202.0,0.0,6497.0
2529,2020-04-24,South Carolina,5070,157.0,0.0,4913.0
2530,2020-04-24,South Dakota,2040,10.0,0.0,2030.0
2531,2020-04-24,Tennessee,8728,169.0,0.0,8559.0
2532,2020-04-24,Texas,23642,624.0,0.0,23018.0
2533,2020-04-24,Utah,3782,39.0,0.0,3743.0
2534,2020-04-24,Vermont,827,44.0,0.0,783.0
2535,2020-04-24,Virgin Islands,54,3.0,0.0,51.0
2536,2020-04-24,Virginia,11594,411.0,0.0,11183.0
2537,2020-04-24,Washington,12977,722.0,0.0,12255.0
2538,2020-04-24,West Virginia,1010,32.0,0.0,978.0
2539,2020-04-24,Wisconsin,5356,263.0,0.0,5093.0
2540,2020-04-24,Wyoming,473,7.0,0.0,466.0
2541,2020-04-25,Alabama,6026,209.0,0.0,5817.0
2542,2020-04-25,Alaska,339,9.0,0.0,330.0
2543,2020-04-25,Arizona,6286,273.0,0.0,6013.0
2544,2020-04-25,Arkansas,2911,48.0,0.0,2863.0
2545,2020-04-25,California,42368,1689.0,0.0,40679.0
2546,2020-04-25,Colorado,12968,684.0,0.0,12284.0
2547,2020-04-25,Connecticut,24583,1865.0,0.0,22718.0
2548,2020-04-25,Delaware,3576,112.0,0.0,3464.0
2549,2020-04-25,District of Columbia,3699,165.0,0.0,3534.0
2550,2020-04-25,Florida,30839,1055.0,0.0,29784.0
2551,2020-04-25,Georgia,23222,907.0,0.0,22315.0
2552,2020-04-25,Grand Princess,103,3.0,0.0,100.0
2553,2020-04-25,Guam,141,5.0,0.0,136.0
2554,2020-04-25,Hawaii,605,13.0,0.0,592.0
2555,2020-04-25,Idaho,1887,56.0,0.0,1831.0
2556,2020-04-25,Illinois,41777,1875.0,0.0,39902.0
2557,2020-04-25,Indiana,14399,786.0,0.0,13613.0
2558,2020-04-25,Iowa,5092,112.0,0.0,4980.0
2559,2020-04-25,Kansas,3135,120.0,0.0,3015.0
2560,2020-04-25,Kentucky,3915,205.0,0.0,3710.0
2561,2020-04-25,Louisiana,26512,1707.0,0.0,24805.0
2562,2020-04-25,Maine,965,47.0,0.0,918.0
2563,2020-04-25,Maryland,17766,875.0,0.0,16891.0
2564,2020-04-25,Massachusetts,53348,2730.0,0.0,50618.0
2565,2020-04-25,Michigan,37074,3155.0,0.0,33919.0
2566,2020-04-25,Minnesota,3446,244.0,0.0,3202.0
2567,2020-04-25,Mississippi,5718,221.0,0.0,5497.0
2568,2020-04-25,Missouri,6935,281.0,0.0,6654.0
2569,2020-04-25,Montana,445,14.0,0.0,431.0
2570,2020-04-25,Nebraska,2719,50.0,0.0,2669.0
2571,2020-04-25,Nevada,4539,205.0,0.0,4334.0
2572,2020-04-25,New Hampshire,1797,53.0,0.0,1744.0
2573,2020-04-25,New Jersey,105498,5914.0,0.0,99584.0
2574,2020-04-25,New Mexico,2660,93.0,0.0,2567.0
2575,2020-04-25,New York,282143,22009.0,0.0,260134.0
2576,2020-04-25,North Carolina,8768,305.0,0.0,8463.0
2577,2020-04-25,North Dakota,803,16.0,0.0,787.0
2578,2020-04-25,Northern Mariana Islands,14,2.0,0.0,12.0
2579,2020-04-25,Ohio,15587,711.0,0.0,14876.0
2580,2020-04-25,Oklahoma,3194,194.0,0.0,3000.0
2581,2020-04-25,Oregon,2253,87.0,0.0,2166.0
2582,2020-04-25,Pennsylvania,41153,1793.0,0.0,39360.0
2583,2020-04-25,Puerto Rico,1307,83.0,0.0,1224.0
2584,2020-04-25,Recovered,0,0.0,100372.0,-100372.0
2585,2020-04-25,Rhode Island,7129,215.0,0.0,6914.0
2586,2020-04-25,South Carolina,5253,166.0,0.0,5087.0
2587,2020-04-25,South Dakota,2147,10.0,0.0,2137.0
2588,2020-04-25,Tennessee,9189,177.0,0.0,9012.0
2589,2020-04-25,Texas,24153,638.0,0.0,23515.0
2590,2020-04-25,Utah,3948,41.0,0.0,3907.0
2591,2020-04-25,Vermont,843,46.0,0.0,797.0
2592,2020-04-25,Virgin Islands,55,3.0,0.0,52.0
2593,2020-04-25,Virginia,12366,437.0,0.0,11929.0
2594,2020-04-25,Washington,13319,737.0,0.0,12582.0
2595,2020-04-25,West Virginia,1010,32.0,0.0,978.0
2596,2020-04-25,Wisconsin,5687,266.0,0.0,5421.0
2597,2020-04-25,Wyoming,491,7.0,0.0,484.0
2598,2020-04-26,Alabama,6421,219.0,0.0,6202.0
2599,2020-04-26,Alaska,340,9.0,0.0,331.0
2600,2020-04-26,Arizona,6534,275.0,0.0,6259.0
2601,2020-04-26,Arkansas,3001,51.0,0.0,2950.0
2602,2020-04-26,California,43558,1725.0,0.0,41833.0
2603,2020-04-26,Colorado,13441,688.0,0.0,12753.0
2604,2020-04-26,Connecticut,25269,1924.0,0.0,23345.0
2605,2020-04-26,Delaware,4034,120.0,0.0,3914.0
2606,2020-04-26,District of Columbia,3841,178.0,0.0,3663.0
2607,2020-04-26,Florida,31532,1075.0,0.0,30457.0
2608,2020-04-26,Georgia,23486,916.0,0.0,22570.0
2609,2020-04-26,Grand Princess,103,3.0,0.0,100.0
2610,2020-04-26,Guam,141,5.0,0.0,136.0
2611,2020-04-26,Hawaii,606,14.0,0.0,592.0
2612,2020-04-26,Idaho,1897,56.0,0.0,1841.0
2613,2020-04-26,Illinois,43903,1933.0,0.0,41970.0
2614,2020-04-26,Indiana,15012,813.0,0.0,14199.0
2615,2020-04-26,Iowa,5476,118.0,0.0,5358.0
2616,2020-04-26,Kansas,3277,121.0,0.0,3156.0
2617,2020-04-26,Kentucky,4085,208.0,0.0,3877.0
2618,2020-04-26,Louisiana,26773,1729.0,0.0,25044.0
2619,2020-04-26,Maine,1015,50.0,0.0,965.0
2620,2020-04-26,Maryland,18581,910.0,0.0,17671.0
2621,2020-04-26,Massachusetts,54938,2899.0,0.0,52039.0
2622,2020-04-26,Michigan,37778,3315.0,0.0,34463.0
2623,2020-04-26,Minnesota,3602,272.0,0.0,3330.0
2624,2020-04-26,Mississippi,5911,227.0,0.0,5684.0
2625,2020-04-26,Missouri,7120,283.0,0.0,6837.0
2626,2020-04-26,Montana,448,14.0,0.0,434.0
2627,2020-04-26,Nebraska,3028,56.0,0.0,2972.0
2628,2020-04-26,Nevada,4734,206.0,0.0,4528.0
2629,2020-04-26,New Hampshire,1864,60.0,0.0,1804.0
2630,2020-04-26,New Jersey,109038,5938.0,0.0,103100.0
2631,2020-04-26,New Mexico,2726,99.0,0.0,2627.0
2632,2020-04-26,New York,288045,22269.0,0.0,265776.0
2633,2020-04-26,North Carolina,8997,324.0,0.0,8673.0
2634,2020-04-26,North Dakota,867,17.0,0.0,850.0
2635,2020-04-26,Northern Mariana Islands,14,2.0,0.0,12.0
2636,2020-04-26,Ohio,15972,728.0,0.0,15244.0
2637,2020-04-26,Oklahoma,3254,195.0,0.0,3059.0
2638,2020-04-26,Oregon,2311,92.0,0.0,2219.0
2639,2020-04-26,Pennsylvania,42616,1816.0,0.0,40800.0
2640,2020-04-26,Puerto Rico,1371,84.0,0.0,1287.0
2641,2020-04-26,Recovered,0,0.0,106988.0,-106988.0
2642,2020-04-26,Rhode Island,7439,226.0,0.0,7213.0
2643,2020-04-26,South Carolina,5498,174.0,0.0,5324.0
2644,2020-04-26,South Dakota,2212,11.0,0.0,2201.0
2645,2020-04-26,Tennessee,9667,181.0,0.0,9486.0
2646,2020-04-26,Texas,24967,651.0,0.0,24316.0
2647,2020-04-26,Utah,4123,41.0,0.0,4082.0
2648,2020-04-26,Vermont,851,46.0,0.0,805.0
2649,2020-04-26,Virgin Islands,57,4.0,0.0,53.0
2650,2020-04-26,Virginia,12970,449.0,0.0,12521.0
2651,2020-04-26,Washington,13521,749.0,0.0,12772.0
2652,2020-04-26,West Virginia,1055,34.0,0.0,1021.0
2653,2020-04-26,Wisconsin,5912,272.0,0.0,5640.0
2654,2020-04-26,Wyoming,502,7.0,0.0,495.0
2655,2020-04-27,Alabama,6539,228.0,0.0,6311.0
2656,2020-04-27,Alaska,345,9.0,0.0,336.0
2657,2020-04-27,Arizona,6725,275.0,0.0,6450.0
2658,2020-04-27,Arkansas,3069,51.0,0.0,3018.0
2659,2020-04-27,California,44966,1779.0,0.0,43187.0
2660,2020-04-27,Colorado,13879,706.0,0.0,13173.0
2661,2020-04-27,Connecticut,25997,2012.0,0.0,23985.0
2662,2020-04-27,Delaware,4162,125.0,0.0,4037.0
2663,2020-04-27,District of Columbia,3892,185.0,0.0,3707.0
2664,2020-04-27,Florida,32138,1088.0,0.0,31050.0
2665,2020-04-27,Georgia,24302,995.0,0.0,23307.0
2666,2020-04-27,Grand Princess,103,3.0,0.0,100.0
2667,2020-04-27,Guam,141,5.0,0.0,136.0
2668,2020-04-27,Hawaii,607,16.0,0.0,591.0
2669,2020-04-27,Idaho,1897,56.0,0.0,1841.0
2670,2020-04-27,Illinois,45883,1983.0,0.0,43900.0
2671,2020-04-27,Indiana,15961,844.0,0.0,15117.0
2672,2020-04-27,Iowa,5868,127.0,0.0,5741.0
2673,2020-04-27,Kansas,3473,126.0,0.0,3347.0
2674,2020-04-27,Kentucky,4156,213.0,0.0,3943.0
2675,2020-04-27,Louisiana,27068,1740.0,0.0,25328.0
2676,2020-04-27,Maine,1023,51.0,0.0,972.0
2677,2020-04-27,Maryland,19487,945.0,0.0,18542.0
2678,2020-04-27,Massachusetts,56462,3003.0,0.0,53459.0
2679,2020-04-27,Michigan,38210,3407.0,0.0,34803.0
2680,2020-04-27,Minnesota,3811,286.0,0.0,3525.0
2681,2020-04-27,Mississippi,6094,229.0,0.0,5865.0
2682,2020-04-27,Missouri,7305,343.0,0.0,6962.0
2683,2020-04-27,Montana,449,14.0,0.0,435.0
2684,2020-04-27,Nebraska,3358,56.0,0.0,3302.0
2685,2020-04-27,Nevada,4700,206.0,0.0,4494.0
2686,2020-04-27,New Hampshire,1938,60.0,0.0,1878.0
2687,2020-04-27,New Jersey,111188,6044.0,0.0,105144.0
2688,2020-04-27,New Mexico,2825,99.0,0.0,2726.0
2689,2020-04-27,New York,291996,22668.0,0.0,269328.0
2690,2020-04-27,North Carolina,9428,340.0,0.0,9088.0
2691,2020-04-27,North Dakota,942,19.0,0.0,923.0
2692,2020-04-27,Northern Mariana Islands,14,2.0,0.0,12.0
2693,2020-04-27,Ohio,16325,753.0,0.0,15572.0
2694,2020-04-27,Oklahoma,3281,197.0,0.0,3084.0
2695,2020-04-27,Oregon,2354,92.0,0.0,2262.0
2696,2020-04-27,Pennsylvania,43558,1886.0,0.0,41672.0
2697,2020-04-27,Puerto Rico,1389,84.0,0.0,1305.0
2698,2020-04-27,Recovered,0,0.0,111424.0,-111424.0
2699,2020-04-27,Rhode Island,7708,233.0,0.0,7475.0
2700,2020-04-27,South Carolina,5613,177.0,0.0,5436.0
