date,Max,Avg,Min,State
2020/3/1,31,24.8,19,New Hampshire
2020/3/1,43,33.6,23,New Jersey
2020/3/1,55,42.7,29,New Mexico
2020/3/1,44,35.5,26,New York
2020/3/1,58,42.8,25,North Carolina
2020/3/1,38,31.7,24,North Dakota
2020/3/1,52,37.6,19,Ohio
2020/3/1,76,60.9,48,Oklahoma
2020/3/1,47,37.4,30,Oregon
2020/3/1,32,25.8,21,Wyoming
2020/3/1,51,40.1,28,Wisconsin
2020/3/1,56,40.3,21,West Virginia
2020/3/1,47,41.4,33,Washington
2020/3/1,53,38.8,22,Virginia
2020/3/1,27,18.4,12,Vermont
2020/3/1,39,33.8,31,Utah
2020/3/1,77,64.6,55,Texas
2020/3/1,68,52.3,32,Tennessee
2020/3/1,43,35.1,26,South Dakota
2020/3/1,62,43.9,24,South Carolina
2020/3/1,36,27.2,20,Rhode Island
2020/3/1,48,35.9,26,Pennsylvania
2020/3/2,70,61.7,54,Alabama
2020/3/2,38,36.5,34,Alaska
2020/3/2,69,59.8,51,Arizona 
2020/3/2,72,65.8,61, Arkansas
2020/3/2,72,58.2,45,California
2020/3/2,49,28.4,18,Colorado
2020/3/2,59,42.9,26,Connecticut 
2020/3/2,63,49,31,Delaware
2020/3/2,71,61.4,47,Florida
2020/3/2,56,52.6,47,Georgia
2020/3/2,79,73.5,69,Hawaii
2020/3/2,48,38.1,25,Idaho
2020/3/2,55,45.2,0,Illinois
2020/3/2,54,49.2,47,Indiana
2020/3/2,42,35,31,Iowa
2020/3/2,55,41.9,31,Kansas
2020/3/2,56,50.5,46,Kentucky
2020/3/2,77,70,62,Louisiana
2020/3/2,38,29.5,13,Maine
2020/3/2,67,49.4,27,Maryland
2020/3/2,52,38.9,24,Massachusetts
2020/3/2,48,43.8,37,Michigan
2020/3/2,35,32.9,31,Minnesota
2020/3/2,74,65.1,58,Mississippi 
2020/3/2,54,47.5,39,Missouri
2020/3/2,43,36.8,32,Montana
2020/3/2,49,38.2,32,Nebraska 
2020/3/2,47,34.2,20,Nevada
2020/3/2,56,39.3,21,New Hampshire
2020/3/2,62,47.3,28,New Jersey
2020/3/2,55,39.9,28,New Mexico
2020/3/2,56,48.2,38,New York
2020/3/2,67,55.7,43,North Carolina
2020/3/2,44,31.9,19,North Dakota
2020/3/2,50,49,47,Ohio
2020/3/2,57,47.9,42,Oklahoma
2020/3/2,49,45.4,37,Oregon
2020/3/2,39,28.2,16,Wyoming
2020/3/2,41,34.6,29,Wisconsin
2020/3/2,58,50.9,43,West Virginia
2020/3/2,48,45,40,Washington
2020/3/2,67,53.7,36,Virginia
2020/3/2,44,34.4,20,Vermont
2020/3/2,42,34.5,28,Utah
2020/3/2,77,69.1,64,Texas
2020/3/2,62,56.4,50,Tennessee
2020/3/2,47,34.4,22,South Dakota
2020/3/2,69,54.5,36,South Carolina
2020/3/2,55,41.4,24,Rhode Island
2020/3/2,65,47.5,27,Pennsylvania
2020/3/3,73,66.9,62,Alabama
2020/3/3,37,34.8,32,Alaska
2020/3/3,75,63,52,Arizona 
2020/3/3,66,59.9,52, Arkansas
2020/3/3,77,59,42,California
2020/3/3,60,40.5,27,Colorado
2020/3/3,62,50.7,42,Connecticut 
2020/3/3,58,48.9,40,Delaware
2020/3/3,79,69.7,64,Florida
2020/3/3,69,63.2,57,Georgia
2020/3/3,82,75.6,69,Hawaii
2020/3/3,57,47.3,41,Idaho
2020/3/3,56,43.8,32,Illinois
2020/3/3,55,46.9,38,Indiana
2020/3/3,54,44.6,35,Iowa
2020/3/3,63,47.6,33,Kansas
2020/3/3,57,51.7,43,Kentucky
2020/3/3,80,72.9,69,Louisiana
2020/3/3,54,38.9,32,Maine
2020/3/3,64,54.1,44,Maryland
2020/3/3,57,50.2,47,Massachusetts
2020/3/3,44,37.2,30,Michigan
2020/3/3,42,36.3,31,Minnesota
2020/3/3,75,69.7,65,Mississippi 
2020/3/3,60,48,35,Missouri
2020/3/3,52,45.2,35,Montana
2020/3/3,60,48,31,Nebraska 
2020/3/3,61,44,28,Nevada
2020/3/3,64,51.2,40,New Hampshire
2020/3/3,56,50.6,44,New Jersey
2020/3/3,54,40.3,27,New Mexico
2020/3/3,58,52.4,48,New York
2020/3/3,63,57.3,53,North Carolina
2020/3/3,41,35.6,31,North Dakota
2020/3/3,55,49.4,41,Ohio
2020/3/3,66,52.6,39,Oklahoma
2020/3/3,59,50.2,46,Oregon
2020/3/3,50,37.9,28,Wyoming
2020/3/3,44,34.9,30,Wisconsin
2020/3/3,63,53.4,46,West Virginia
2020/3/3,52,47.8,46,Washington
2020/3/3,64,57.2,48,Virginia
2020/3/3,53,43.3,36,Vermont
2020/3/3,48,38.6,31,Utah
2020/3/3,75,67,60,Texas
2020/3/3,67,61,47,Tennessee
2020/3/3,49,37.8,31,South Dakota
2020/3/3,71,62.3,57,South Carolina
2020/3/3,58,50.4,46,Rhode Island
2020/3/3,53,48.4,42,Pennsylvania
2020/3/4,64,59.6,54,Alabama
2020/3/4,36,34.2,32,Alaska
2020/3/4,73,62,51,Arizona 
2020/3/4,63,55.5,52, Arkansas
2020/3/4,76,59.3,42,California
2020/3/4,65,47.8,30,Colorado
2020/3/4,53,46.7,38,Connecticut 
2020/3/4,60,52.2,43,Delaware
2020/3/4,82,72,63,Florida
2020/3/4,62,56.1,53,Georgia
2020/3/4,83,75.3,70,Hawaii
2020/3/4,60,46.4,35,Idaho
2020/3/4,53,44.4,33,Illinois
2020/3/4,54,44.3,35,Indiana
2020/3/4,56,44.2,32,Iowa
2020/3/4,63,51.1,32,Kansas
2020/3/4,62,47.7,31,Kentucky
2020/3/4,74,65.5,55,Louisiana
2020/3/4,45,40.6,36,Maine
2020/3/4,64,54.3,44,Maryland
2020/3/4,50,46.3,41,Massachusetts
2020/3/4,45,36.4,27,Michigan
2020/3/4,40,34.4,24,Minnesota
2020/3/4,65,57.5,52,Mississippi 
2020/3/4,56,48.8,41,Missouri
2020/3/4,49,41.9,33,Montana
2020/3/4,64,49.8,31,Nebraska 
2020/3/4,68,48.9,30,Nevada
2020/3/4,49,45.4,40,New Hampshire
2020/3/4,56,49.3,44,New Jersey
2020/3/4,61,43.4,25,New Mexico
2020/3/4,57,50.5,46,New York
2020/3/4,60,53.8,47,North Carolina
2020/3/4,55,38.9,28,North Dakota
2020/3/4,54,43.3,34,Ohio
2020/3/4,57,50.4,42,Oklahoma
2020/3/4,55,48.1,39,Oregon
2020/3/4,57,43.5,30,Wyoming
2020/3/4,43,36.3,31,Wisconsin
2020/3/4,61,51.6,37,West Virginia
2020/3/4,51,45.9,42,Washington
2020/3/4,63,55.1,41,Virginia
2020/3/4,45,39.8,37,Vermont
2020/3/4,58,44.5,32,Utah
2020/3/4,68,62.4,54,Texas
2020/3/4,64,54.5,45,Tennessee
2020/3/4,64,44.2,26,South Dakota
2020/3/4,63,56.5,53,South Carolina
2020/3/4,53,48.6,43,Rhode Island
2020/3/4,59,50.7,44,Pennsylvania
2020/3/5,59,56.2,51,Alabama
2020/3/5,35,30.8,26,Alaska
2020/3/5,83,69,55,Arizona 
2020/3/5,71,57.9,48, Arkansas
2020/3/5,71,58,50,California
2020/3/5,52,36.3,21,Colorado
2020/3/5,51,41.6,31,Connecticut 
2020/3/5,53,45.9,38,Delaware
2020/3/5,80,67.8,58,Florida
2020/3/5,53,51.1,50,Georgia
2020/3/5,82,73.8,67,Hawaii
2020/3/5,71,53.5,40,Idaho
2020/3/5,58,45.3,32,Illinois
2020/3/5,58,44.3,31,Indiana
2020/3/5,49,42.6,34,Iowa
2020/3/5,61,48.2,36,Kansas
2020/3/5,60,47.5,37,Kentucky
2020/3/5,68,58.3,50,Louisiana
2020/3/5,45,38,32,Maine
2020/3/5,55,47,38,Maryland
2020/3/5,51,43.6,38,Massachusetts
2020/3/5,49,35.9,22,Michigan
2020/3/5,44,36.8,30,Minnesota
2020/3/5,66,54.5,45,Mississippi 
2020/3/5,59,47,35,Missouri
2020/3/5,58,39,21,Montana
2020/3/5,54,46.2,34,Nebraska 
2020/3/5,71,52.1,31,Nevada
2020/3/5,70,42.5,31,New Hampshire
2020/3/5,51,44,37,New Jersey
2020/3/5,62,45.7,27,New Mexico
2020/3/5,52,44.8,40,New York
2020/3/5,55,49.3,45,North Carolina
2020/3/5,40,34.5,27,North Dakota
2020/3/5,54,40.9,26,Ohio
2020/3/5,66,48.6,31,Oklahoma
2020/3/5,60,47,33,Oregon
2020/3/5,48,31.9,23,Wyoming
2020/3/5,46,38.5,30,Wisconsin
2020/3/5,61,46.1,32,West Virginia
2020/3/5,55,46,39,Washington
2020/3/5,54,48.1,39,Virginia
2020/3/5,43,37,31,Vermont
2020/3/5,66,52.1,37,Utah
2020/3/5,74,58.5,49,Texas
2020/3/5,67,56.1,45,Tennessee
2020/3/5,45,36.5,22,South Dakota
2020/3/5,54,51.3,48,South Carolina
2020/3/5,53,43.3,35,Rhode Island
2020/3/5,54,44.2,37,Pennsylvania
2020/3/6,64,53.2,46,Alabama
2020/3/6,29,25.1,20,Alaska
2020/3/6,85,73,60,Arizona 
2020/3/6,64,52.2,41, Arkansas
2020/3/6,63,54.7,48,California
2020/3/6,67,49.5,30,Colorado
2020/3/6,49,38.3,26,Connecticut 
2020/3/6,43,39.4,35,Delaware
2020/3/6,69,58.8,50,Florida
2020/3/6,57,49.1,41,Georgia
2020/3/6,81,74.3,71,Hawaii
2020/3/6,66,55.9,44,Idaho
2020/3/6,49,38.8,28,Illinois
2020/3/6,41,33.6,26,Indiana
2020/3/6,48,37.1,26,Iowa
2020/3/6,58,41.6,25,Kansas
2020/3/6,48,36.9,33,Kentucky
2020/3/6,70,57.5,46,Louisiana
2020/3/6,41,33.1,27,Maine
2020/3/6,48,40.3,32,Maryland
2020/3/6,43,37.6,32,Massachusetts
2020/3/6,36,33.1,26,Michigan
2020/3/6,39,31.1,24,Minnesota
2020/3/6,62,52.2,45,Mississippi 
2020/3/6,54,42,32,Missouri
2020/3/6,70,49.1,33,Montana
2020/3/6,56,38.8,18,Nebraska 
2020/3/6,67,56,48,Nevada
2020/3/6,48,37.1,27,New Hampshire
2020/3/6,43,37.7,31,New Jersey
2020/3/6,60,46.7,37,New Mexico
2020/3/6,45,41.6,37,New York
2020/3/6,57,47.3,40,North Carolina
2020/3/6,47,35.5,27,North Dakota
2020/3/6,44,36.5,32,Ohio
2020/3/6,64,48,34,Oklahoma
2020/3/6,47,43.3,40,Oregon
2020/3/6,63,45.2,28,Wyoming
2020/3/6,39,31.1,27,Wisconsin
2020/3/6,47,38.7,34,West Virginia
2020/3/6,43,40.9,39,Washington
2020/3/6,57,46.7,40,Virginia
2020/3/6,39,32.4,28,Vermont
2020/3/6,69,57.2,48,Utah
2020/3/6,69,55.9,43,Texas
2020/3/6,55,45.8,36,Tennessee
2020/3/6,61,41.9,24,South Dakota
2020/3/6,60,50.1,44,South Carolina
2020/3/6,49,37.4,31,Rhode Island
2020/3/6,45,39.5,33,Pennsylvania
2020/3/7,64,49.3,38,Alabama
2020/3/7,34,27.4,18,Alaska
2020/3/7,85,71.8,60,Arizona 
2020/3/7,59,47,34, Arkansas
2020/3/7,57,51.6,47,California
2020/3/7,68,53.5,39,Colorado
2020/3/7,45,37.2,31,Connecticut 
2020/3/7,48,39.4,33,Delaware
2020/3/7,63,52,40,Florida
2020/3/7,59,45.9,33,Georgia
2020/3/7,81,74.8,71,Hawaii
2020/3/7,58,49.7,39,Idaho
2020/3/7,56,41.5,26,Illinois
2020/3/7,50,34.6,21,Indiana
2020/3/7,66,50,34,Iowa
2020/3/7,68,54.4,40,Kansas
2020/3/7,49,36.7,29,Kentucky
2020/3/7,66,53.3,43,Louisiana
2020/3/7,38,28.6,19,Maine
2020/3/7,52,42.1,34,Maryland
2020/3/7,44,35.1,29,Massachusetts
2020/3/7,46,32.8,18,Michigan
2020/3/7,53,44.2,33,Minnesota
2020/3/7,63,50.1,39,Mississippi 
2020/3/7,64,48.6,33,Missouri
2020/3/7,56,45,35,Montana
2020/3/7,72,56.9,42,Nebraska 
2020/3/7,52,46.9,36,Nevada
2020/3/7,44,36,30,New Hampshire
2020/3/7,46,38.6,33,New Jersey
2020/3/7,64,47.5,26,New Mexico
2020/3/7,47,41,37,New York
2020/3/7,54,44.6,35,North Carolina
2020/3/7,59,39.9,28,North Dakota
2020/3/7,46,35.7,30,Ohio
2020/3/7,68,51.4,34,Oklahoma
2020/3/7,45,41,32,Oregon
2020/3/7,62,47.7,33,Wyoming
2020/3/7,49,37.8,25,Wisconsin
2020/3/7,42,35.3,29,West Virginia
2020/3/7,44,40.8,38,Washington
2020/3/7,54,45.5,38,Virginia
2020/3/7,33,24.9,19,Vermont
2020/3/7,63,57.4,49,Utah
2020/3/7,63,50.8,40,Texas
2020/3/7,55,42.3,30,Tennessee
2020/3/7,78,51,34,South Dakota
2020/3/7,57,46.2,35,South Carolina
2020/3/7,46,35.9,31,Rhode Island
2020/3/7,50,39.7,32,Pennsylvania
2020/3/8,71,55.2,41,Alabama
2020/3/8,35,33,30,Alaska
2020/3/8,73,67.4,62,Arizona 
2020/3/8,67,53.2,34, Arkansas
2020/3/8,58,50.9,43,California
2020/3/8,67,52.4,38,Colorado
2020/3/8,59,42.7,28,Connecticut 
2020/3/8,59,44.8,27,Delaware
2020/3/8,72,55.4,39,Florida
2020/3/8,62,50.6,40,Georgia
2020/3/8,79,74.4,72,Hawaii
2020/3/8,51,42.8,34,Idaho
2020/3/8,67,53.4,40,Illinois
2020/3/8,65,47.8,30,Indiana
2020/3/8,72,59,47,Iowa
2020/3/8,69,58.2,49,Kansas
2020/3/8,64,47.4,32,Kentucky
2020/3/8,73,59.6,46,Louisiana
2020/3/8,48,37.1,26,Maine
2020/3/8,62,48.2,32,Maryland
2020/3/8,53,42,31,Massachusetts
2020/3/8,60,48.4,36,Michigan
2020/3/8,60,52.5,48,Minnesota
2020/3/8,71,58,42,Mississippi 
2020/3/8,72,57.9,43,Missouri
2020/3/8,46,36.6,28,Montana
2020/3/8,73,59,48,Nebraska 
2020/3/8,54,41.7,29,Nevada
2020/3/8,55,41.3,29,New Hampshire
2020/3/8,57,43.4,26,New Jersey
2020/3/8,57,46.7,37,New Mexico
2020/3/8,60,47.8,37,New York
2020/3/8,62,46.3,28,North Carolina
2020/3/8,32,29.6,26,North Dakota
2020/3/8,62,46.7,29,Ohio
2020/3/8,57,51.2,44,Oklahoma
2020/3/8,49,36.4,29,Oregon
2020/3/8,59,44.5,33,Wyoming
2020/3/8,62,50.1,38,Wisconsin
2020/3/8,65,44.8,24,West Virginia
2020/3/8,48,41.1,37,Washington
2020/3/8,62,46.1,29,Virginia
2020/3/8,47,38,25,Vermont
2020/3/8,51,47.1,42,Utah
2020/3/8,76,58.3,41,Texas
2020/3/8,68,52.3,33,Tennessee
2020/3/8,59,41.2,32,South Dakota
2020/3/8,62,46.2,29,South Carolina
2020/3/8,55,42.6,30,Rhode Island
2020/3/8,60,46,29,Pennsylvania
2020/3/9,73,60.6,46,Alabama
2020/3/9,38,35.2,34,Alaska
2020/3/9,77,66.8,55,Arizona 
2020/3/9,63,59.9,57, Arkansas
2020/3/9,67,55.1,47,California
2020/3/9,58,43.5,37,Colorado
2020/3/9,74,57.5,41,Connecticut 
2020/3/9,71,55.2,38,Delaware
2020/3/9,75,62.8,48,Florida
2020/3/9,67,56.3,43,Georgia
2020/3/9,78,72.8,68,Hawaii
2020/3/9,51,43.8,37,Idaho
2020/3/9,58,55.2,50,Illinois
2020/3/9,66,56.3,51,Indiana
2020/3/9,59,41.3,32,Iowa
2020/3/9,58,47.5,37,Kansas
2020/3/9,65,55.3,44,Kentucky
2020/3/9,74,64.5,57,Louisiana
2020/3/9,60,43.9,33,Maine
2020/3/9,74,55.5,35,Maryland
2020/3/9,72,57.4,43,Massachusetts
2020/3/9,58,53,50,Michigan
2020/3/9,50,37,31,Minnesota
2020/3/9,72,62.5,53,Mississippi 
2020/3/9,59,53.5,43,Missouri
2020/3/9,45,38.2,31,Montana
2020/3/9,56,37.8,33,Nebraska 
2020/3/9,54,46.1,39,Nevada
2020/3/9,73,56,38,New Hampshire
2020/3/9,70,53.8,36,New Jersey
2020/3/9,60,39.6,28,New Mexico
2020/3/9,72,59.3,47,New York
2020/3/9,69,54.5,38,North Carolina
2020/3/9,33,25.6,21,North Dakota
2020/3/9,65,56.5,48,Ohio
2020/3/9,71,57.9,45,Oklahoma
2020/3/9,56,37.6,29,Oregon
2020/3/9,53,39.2,30,Wyoming
2020/3/9,52,47.4,37,Wisconsin
2020/3/9,69,53.4,33,West Virginia
2020/3/9,50,41.5,34,Washington
2020/3/9,72,56.1,41,Virginia
2020/3/9,64,53.3,43,Vermont
2020/3/9,56,48.5,41,Utah
2020/3/9,69,66.2,64,Texas
2020/3/9,66,59.2,50,Tennessee
2020/3/9,34,28.9,21,South Dakota
2020/3/9,72,54.7,35,South Carolina
2020/3/9,72,55.8,38,Rhode Island
2020/3/9,72,55.2,34,Pennsylvania
2020/3/10,72,64.2,57,Alabama
2020/3/10,38,34.5,32,Alaska
2020/3/10,73,66.4,61,Arizona 
2020/3/10,67,57.6,49, Arkansas
2020/3/10,75,58.4,42,California
2020/3/10,61,47.2,35,Colorado
2020/3/10,67,57.5,47,Connecticut 
2020/3/10,69,59.3,50,Delaware
2020/3/10,76,65.5,56,Florida
2020/3/10,65,59.9,55,Georgia
2020/3/10,80,73.2,66,Hawaii
2020/3/10,56,44.5,33,Idaho
2020/3/10,54,41.2,37,Illinois
2020/3/10,57,49.5,39,Indiana
2020/3/10,51,37.2,27,Iowa
2020/3/10,47,40,34,Kansas
2020/3/10,59,53.9,47,Kentucky
2020/3/10,75,67.7,63,Louisiana
2020/3/10,50,39.2,30,Maine
2020/3/10,72,63.1,58,Maryland
2020/3/10,66,49.9,40,Massachusetts
2020/3/10,52,43.3,33,Michigan
2020/3/10,42,33.7,24,Minnesota
2020/3/10,78,65.7,62,Mississippi 
2020/3/10,43,39.5,37,Missouri
2020/3/10,50,39.5,25,Montana
2020/3/10,45,33.8,27,Nebraska 
2020/3/10,59,48.6,35,Nevada
2020/3/10,66,55.7,42,New Hampshire
2020/3/10,65,57.1,47,New Jersey
2020/3/10,61,46.5,32,New Mexico
2020/3/10,66,61,55,New York
2020/3/10,68,61.8,57,North Carolina
2020/3/10,44,31.9,23,North Dakota
2020/3/10,60,51.7,43,Ohio
2020/3/10,73,53.1,37,Oklahoma
2020/3/10,62,44.3,30,Oregon
2020/3/10,54,43.9,34,Wyoming
2020/3/10,47,38.1,30,Wisconsin
2020/3/10,62,57.4,52,West Virginia
2020/3/10,50,44.1,37,Washington
2020/3/10,70,62.9,57,Virginia
2020/3/10,57,47.4,38,Vermont
2020/3/10,58,47.2,37,Utah
2020/3/10,80,67.3,58,Texas
2020/3/10,67,59.7,50,Tennessee
2020/3/10,42,31.3,20,South Dakota
2020/3/10,73,63.2,58,South Carolina
2020/3/10,67,56.5,44,Rhode Island
2020/3/10,67,59,49,Pennsylvania
2020/3/11,74,60.7,55,Alabama
2020/3/11,32,28.8,22,Alaska
2020/3/11,66,63.4,61,Arizona 
2020/3/11,69,54.5,47, Arkansas
2020/3/11,72,60.8,48,California
2020/3/11,68,52.1,33,Colorado
2020/3/11,51,46.1,37,Connecticut 
2020/3/11,56,49.4,41,Delaware
2020/3/11,77,63.1,54,Florida
2020/3/11,72,61.4,55,Georgia
2020/3/11,81,73.5,66,Hawaii
2020/3/11,62,49.2,37,Idaho
2020/3/11,49,42.2,38,Illinois
2020/3/11,46,42.1,39,Indiana
2020/3/11,58,45.8,40,Iowa
2020/3/11,67,51.8,39,Kansas
2020/3/11,56,47.5,45,Kentucky
2020/3/11,78,68.9,65,Louisiana
2020/3/11,45,38.2,31,Maine
2020/3/11,56,50.6,46,Maryland
2020/3/11,58,46.6,39,Massachusetts
2020/3/11,41,37.6,33,Michigan
2020/3/11,43,37.4,34,Minnesota
2020/3/11,79,68.9,64,Mississippi 
2020/3/11,64,49.2,38,Missouri
2020/3/11,56,40.1,29,Montana
2020/3/11,64,40.6,28,Nebraska 
2020/3/11,64,50.7,37,Nevada
2020/3/11,57,45.1,38,New Hampshire
2020/3/11,56,49.3,42,New Jersey
2020/3/11,65,51.2,42,New Mexico
2020/3/11,56,50.4,44,New York
2020/3/11,74,63.7,54,North Carolina
2020/3/11,53,40,29,North Dakota
2020/3/11,51,45,42,Ohio
2020/3/11,75,65.7,58,Oklahoma
2020/3/11,57,45.9,36,Oregon
2020/3/11,58,47.8,39,Wyoming
2020/3/11,43,39.3,37,Wisconsin
2020/3/11,60,52.8,47,West Virginia
2020/3/11,51,45.9,42,Washington
2020/3/11,68,59,51,Virginia
2020/3/11,37,32,27,Vermont
2020/3/11,60,49.6,39,Utah
2020/3/11,83,71.2,64,Texas
2020/3/11,59,53.3,46,Tennessee
2020/3/11,67,43.6,25,South Dakota
2020/3/11,77,61.6,50,South Carolina
2020/3/11,57,49.8,42,Rhode Island
2020/3/11,51,46.8,38,Pennsylvania
2020/3/12,84,69.3,57,Alabama
2020/3/12,26,20.9,14,Alaska
2020/3/12,71,64.8,57,Arizona 
2020/3/12,76,64.5,53, Arkansas
2020/3/12,82,61.8,45,California
2020/3/12,50,41,35,Colorado
2020/3/12,49,41.1,35,Connecticut 
2020/3/12,55,48.7,39,Delaware
2020/3/12,83,62.2,54,Florida
2020/3/12,76,64.9,60,Georgia
2020/3/12,75,71.7,69,Hawaii
2020/3/12,52,42.4,33,Idaho
2020/3/12,57,46.7,37,Illinois
2020/3/12,58,49.1,43,Indiana
2020/3/12,62,51,37,Iowa
2020/3/12,68,56.1,45,Kansas
2020/3/12,68,58.1,41,Kentucky
2020/3/12,79,69.2,64,Louisiana
2020/3/12,41,32.6,26,Maine
2020/3/12,61,52,42,Maryland
2020/3/12,43,39.8,34,Massachusetts
2020/3/12,52,43.5,0,Michigan
2020/3/12,42,40.3,33,Minnesota
2020/3/12,81,69.9,62,Mississippi 
2020/3/12,59,52,45,Missouri
2020/3/12,42,29.3,19,Montana
2020/3/12,58,51.3,33,Nebraska 
2020/3/12,62,48.9,36,Nevada
2020/3/12,45,39.1,32,New Hampshire
2020/3/12,51,45,35,New Jersey
2020/3/12,60,51,40,New Mexico
2020/3/12,48,44.7,42,New York
2020/3/12,72,60,52,North Carolina
2020/3/12,41,35.5,30,North Dakota
2020/3/12,64,53.3,44,Ohio
2020/3/12,81,66.4,54,Oklahoma
2020/3/12,53,41.6,30,Oregon
2020/3/12,46,31.7,26,Wyoming
2020/3/12,50,42.5,36,Wisconsin
2020/3/12,74,57.3,44,West Virginia
2020/3/12,51,43.5,39,Washington
2020/3/12,63,53.9,47,Virginia
2020/3/12,49,37.8,29,Vermont
2020/3/12,58,47.7,39,Utah
2020/3/12,86,73.6,67,Texas
2020/3/12,74,63.6,51,Tennessee
2020/3/12,46,38.7,25,South Dakota
2020/3/12,80,67.6,53,South Carolina
2020/3/12,49,41.7,34,Rhode Island
2020/3/12,62,49.8,40,Pennsylvania
2020/3/13,82,69.7,63,Alabama
2020/3/13,31,21.9,13,Alaska
2020/3/13,64,57.1,53,Arizona 
2020/3/13,66,56.1,45, Arkansas
2020/3/13,68,55.9,47,California
2020/3/13,40,34.7,29,Colorado
2020/3/13,65,46.6,39,Connecticut 
2020/3/13,73,56.9,50,Delaware
2020/3/13,80,66,60,Florida
2020/3/13,71,67,63,Georgia
2020/3/13,79,73.6,68,Hawaii
2020/3/13,56,42.6,30,Idaho
2020/3/13,50,42.8,34,Illinois
2020/3/13,54,44.6,36,Indiana
2020/3/13,48,40,29,Iowa
2020/3/13,45,42.1,37,Kansas
2020/3/13,61,54.3,43,Kentucky
2020/3/13,83,72.5,67,Louisiana
2020/3/13,48,39.8,33,Maine
2020/3/13,74,57.5,50,Maryland
2020/3/13,60,47.9,40,Massachusetts
2020/3/13,49,39.2,32,Michigan
2020/3/13,39,31.4,26,Minnesota
2020/3/13,74,68.6,64,Mississippi 
2020/3/13,47,41.9,36,Missouri
2020/3/13,30,20.7,14,Montana
2020/3/13,45,34.6,23,Nebraska 
2020/3/13,64,47.9,30,Nevada
2020/3/13,55,46.5,40,New Hampshire
2020/3/13,71,55.9,46,New Jersey
2020/3/13,52,44.6,39,New Mexico
2020/3/13,70,54.6,43,New York
2020/3/13,74,68,64,North Carolina
2020/3/13,29,25.4,22,North Dakota
2020/3/13,57,50.7,41,Ohio
2020/3/13,57,46.4,43,Oklahoma
2020/3/13,40,37.6,33,Oregon
2020/3/13,29,26,24,Wyoming
2020/3/13,46,37.5,31,Wisconsin
2020/3/13,62,58,48,West Virginia
2020/3/13,42,37.6,35,Washington
2020/3/13,80,66.9,51,Virginia
2020/3/13,52,44.5,40,Vermont
2020/3/13,49,40.9,33,Utah
2020/3/13,83,73.9,68,Texas
2020/3/13,67,58.3,51,Tennessee
2020/3/13,40,31.1,18,South Dakota
2020/3/13,81,71.7,64,South Carolina
2020/3/13,62,51.4,42,Rhode Island
2020/3/13,69,55.7,50,Pennsylvania
2020/3/14,84,68.4,59,Alabama
2020/3/14,43,28.5,18,Alaska
2020/3/14,93,64.8,50,Arizona 
2020/3/14,50,47,44, Arkansas
2020/3/14,53,50,48,California
2020/3/14,48,35.4,28,Colorado
2020/3/14,50,43.3,37,Connecticut 
2020/3/14,58,50.5,43,Delaware
2020/3/14,85,69.3,54,Florida
2020/3/14,80,67.4,57,Georgia
2020/3/14,81,75.1,69,Hawaii
2020/3/14,52,44.9,38,Idaho
2020/3/14,43,35.2,33,Illinois
2020/3/14,41,35.3,32,Indiana
2020/3/14,41,33,30,Iowa
2020/3/14,40,38.1,37,Kansas
2020/3/14,43,38.9,35,Kentucky
2020/3/14,81,70.3,63,Louisiana
2020/3/14,45,39.8,35,Maine
2020/3/14,58,51,42,Maryland
2020/3/14,53,45,39,Massachusetts
2020/3/14,36,32.2,28,Michigan
2020/3/14,35,27.5,23,Minnesota
2020/3/14,79,69.4,61,Mississippi 
2020/3/14,43,38.4,36,Missouri
2020/3/14,13,3.7,-2,Montana
2020/3/14,35,33.4,33,Nebraska 
2020/3/14,48,42,36,Nevada
2020/3/14,51,44.8,39,New Hampshire
2020/3/14,55,48.7,42,New Jersey
2020/3/14,54,45.9,34,New Mexico
2020/3/14,55,48.9,45,New York
2020/3/14,68,61.3,52,North Carolina
2020/3/14,28,22.5,19,North Dakota
2020/3/14,43,35,33,Ohio
2020/3/14,50,44.1,41,Oklahoma
2020/3/14,45,36.8,32,Oregon
2020/3/14,30,27,24,Wyoming
2020/3/14,35,31.7,29,Wisconsin
2020/3/14,49,42.1,36,West Virginia
2020/3/14,43,37.8,34,Washington
2020/3/14,62,55.1,48,Virginia
2020/3/14,47,40.5,34,Vermont
2020/3/14,59,52.5,47,Utah
2020/3/14,83,75.5,71,Texas
2020/3/14,53,49.9,45,Tennessee
2020/3/14,30,26.3,24,South Dakota
2020/3/14,72,64.9,59,South Carolina
2020/3/14,52,45.1,37,Rhode Island
2020/3/14,54,48,42,Pennsylvania
2020/3/15,83,72.8,63,Alabama
2020/3/15,44,29.2,22,Alaska
2020/3/15,76,64.7,53,Arizona 
2020/3/15,50,44.6,41, Arkansas
2020/3/15,53,47.8,44,California
2020/3/15,59,40.1,32,Colorado
2020/3/15,51,41.1,32,Connecticut 
2020/3/15,56,46.2,41,Delaware
2020/3/15,85,70.6,57,Florida
2020/3/15,69,61.6,58,Georgia
2020/3/15,80,76,72,Hawaii
2020/3/15,55,43.9,35,Idaho
2020/3/15,43,37.5,32,Illinois
2020/3/15,45,37.6,33,Indiana
2020/3/15,42,34.7,30,Iowa
2020/3/15,38,36.1,34,Kansas
2020/3/15,40,37.5,34,Kentucky
2020/3/15,85,72.7,64,Louisiana
2020/3/15,37,29.8,22,Maine
